/projects/bczs/SAPC/manifest/train
/projects/bczs/SAPC/data/processed/train/a29710b6-4f46-49e3-116f-08dba7fa5465_755_2129.wav	70080
/projects/bczs/SAPC/data/processed/train/6a4ed682-bcde-4fd9-807b-08dc2d678af8_34249_3700.wav	83200
/projects/bczs/SAPC/data/processed/train/fc3cb82b-198f-466d-19cd-08dc2c44c8f4_1072_4338.wav	42136
/projects/bczs/SAPC/data/processed/train/82118252-9858-4410-19b9-08db2fb58edf_189_287.wav	59360
/projects/bczs/SAPC/data/processed/train/625d8b11-cce4-4876-010d-08db2c67da8b_3659_138.wav	162560
/projects/bczs/SAPC/data/processed/train/a49aba71-22f9-4377-8b31-08dc44f243ab_481_4505.wav	9200
/projects/bczs/SAPC/data/processed/train/d5a83a43-b9d3-404b-a186-08dc11dcc589_1057_4207.wav	107840
/projects/bczs/SAPC/data/processed/train/cf8c8bbc-b76c-49e3-4cac-08db8189ae29_1064_1810.wav	48640
/projects/bczs/SAPC/data/processed/train/62913b1c-bcc7-4adf-809c-08dc28b09bf9_1059_4637.wav	92139
/projects/bczs/SAPC/data/processed/train/1b82ca80-115a-4348-43db-08dc13e54ff5_29877_4110.wav	163200
/projects/bczs/SAPC/data/processed/train/3aa9d4f5-a530-4f63-33fe-08dbb7176ebb_1064_2229.wav	49600
/projects/bczs/SAPC/data/processed/train/13f27a9a-360d-45ce-5272-08db72fc16cf_668_1742.wav	114240
/projects/bczs/SAPC/data/processed/train/1efde431-6c53-4fcc-1162-08db2577509f_1053_213.wav	47360
/projects/bczs/SAPC/data/processed/train/26e2c221-878d-4759-7101-08db6acf772a_299_3655.wav	98240
/projects/bczs/SAPC/data/processed/train/3fe63e4f-19b0-48dd-dd38-08db6544cb87_1062_1132.wav	75680
/projects/bczs/SAPC/data/processed/train/d7ce7d5f-8c95-4569-cfa6-08db726500b4_1097_2009.wav	236864
/projects/bczs/SAPC/data/processed/train/a7e2add7-b9f4-46e9-9873-08db8e06f7f8_25341_2520.wav	111840
/projects/bczs/SAPC/data/processed/train/3415facd-2541-47f9-5b86-08db2bb3509e_8575_246.wav	165120
/projects/bczs/SAPC/data/processed/train/7661028e-95ae-44cd-029a-08db8ea270da_442_1992.wav	62560
/projects/bczs/SAPC/data/processed/train/f10f76ad-650c-4f1b-db5d-08db263bd57d_305_879.wav	167915
/projects/bczs/SAPC/data/processed/train/dd89491c-3d54-43ec-4282-08dc308d407c_139_3706.wav	81558
/projects/bczs/SAPC/data/processed/train/32aa9cef-4937-4cfa-7a0b-08db42147f9a_1118_969.wav	1921120
/projects/bczs/SAPC/data/processed/train/9e80a90e-b226-428f-c657-08db73ef9d1c_842_1642.wav	52800
/projects/bczs/SAPC/data/processed/train/da6dfde2-5658-4ed3-82ea-08db6cec1e82_165_1979.wav	81899
/projects/bczs/SAPC/data/processed/train/9954f9a7-b55a-4981-46c2-08db82273f48_1058_1763.wav	50504
/projects/bczs/SAPC/data/processed/train/09716de8-6f65-4a68-3769-08db63d00ed9_61_1048.wav	116640
/projects/bczs/SAPC/data/processed/train/32ad7175-6db9-4e69-33a8-08db41d15341_1129_1647.wav	104800
/projects/bczs/SAPC/data/processed/train/d6d4e52a-87db-44b8-161d-08db89680dc1_49_1839.wav	30880
/projects/bczs/SAPC/data/processed/train/1b82ca80-115a-4348-43db-08dc13e54ff5_29121_4249.wav	127200
/projects/bczs/SAPC/data/processed/train/7282bd95-7385-432b-54ba-08dc17c7b3c4_26325_4256.wav	72320
/projects/bczs/SAPC/data/processed/train/632812b2-3a92-4e2a-699f-08dc17913c94_47_3911.wav	221142
/projects/bczs/SAPC/data/processed/train/b8c9a418-21f0-447f-a133-08db825e8b3c_1131_1854.wav	138880
/projects/bczs/SAPC/data/processed/train/0db90eb5-234e-4bd3-0edc-08dc42fe0a19_1076_4706.wav	184320
/projects/bczs/SAPC/data/processed/train/d31f3200-f36e-4502-dd39-08db6544cb87_878_1273.wav	124436
/projects/bczs/SAPC/data/processed/train/4fd6ac1c-7520-4603-cf46-08dc36bdc819_96_4196.wav	74560
/projects/bczs/SAPC/data/processed/train/c37b3499-2a84-4371-c590-08dc27c1bd26_78_3896.wav	108480
/projects/bczs/SAPC/data/processed/train/18103139-b813-48db-6ddb-08dc1b6d5dbc_30225_3791.wav	75040
/projects/bczs/SAPC/data/processed/train/3f9653f8-ffc8-44f6-10e6-08db6af1ce41_20024_1405.wav	116374
/projects/bczs/SAPC/data/processed/train/2c6c3eb4-9956-48b2-a6d7-08dc15310511_138_4514.wav	72640
/projects/bczs/SAPC/data/processed/train/5dc44062-8bfa-4867-db95-08dc26bda4f1_125_4724.wav	82880
/projects/bczs/SAPC/data/processed/train/27a3a1ac-c916-4bac-0b97-08dc12b452f6_60_3328.wav	69451
/projects/bczs/SAPC/data/processed/train/37a9fbdc-03a6-4ebd-1f62-08db3dcbbd09_1060_468.wav	58677
/projects/bczs/SAPC/data/processed/train/a8238cc0-9c3b-45a6-f9f6-08dc138a527b_164_4921.wav	253248
/projects/bczs/SAPC/data/processed/train/5c8b9c7f-1ebb-4bd8-3aee-08dbe2b5c47a_29363_2500.wav	63360
/projects/bczs/SAPC/data/processed/train/72592637-45fd-4eb0-5b85-08db2bb3509e_1062_198.wav	55200
/projects/bczs/SAPC/data/processed/train/4450c670-1015-4e12-ab55-08db7376d336_1061_1242.wav	108832
/projects/bczs/SAPC/data/processed/train/675a063f-cb16-45ad-cc6e-08dc0a3366a4_29219_2648.wav	106880
/projects/bczs/SAPC/data/processed/train/53a684d5-d42f-49c3-dc90-08dbacb1d678_13377_2123.wav	110296
/projects/bczs/SAPC/data/processed/train/7215b659-d731-478c-7698-08dc54a70eeb_180_5056.wav	60640
/projects/bczs/SAPC/data/processed/train/70ba239b-9b51-4789-1096-08db6b8d1576_385_1102.wav	106816
/projects/bczs/SAPC/data/processed/train/bfdd87ed-10f0-46a4-b109-08dc2a4a210d_739_3685.wav	184160
/projects/bczs/SAPC/data/processed/train/27269d8c-d7c6-456c-6ece-08db6c5df3b4_16544_1392.wav	211264
/projects/bczs/SAPC/data/processed/train/1f028daa-142f-405c-0ede-08dc42fe0a19_29177_4389.wav	76096
/projects/bczs/SAPC/data/processed/train/46f77d44-3577-446f-a1c4-08dc11dcc589_445_4001.wav	132000
/projects/bczs/SAPC/data/processed/train/cfc6c40f-1390-4124-698d-08dc17913c94_33770_4433.wav	85600
/projects/bczs/SAPC/data/processed/train/95883e20-cef7-4d5f-9872-08db8e06f7f8_20823_1965.wav	118720
/projects/bczs/SAPC/data/processed/train/962ac7d4-c6ab-49f3-1e2d-08dbe1ed2b7f_1076_2545.wav	306080
/projects/bczs/SAPC/data/processed/train/4a901ec3-b373-41a3-7068-08db6375793f_1088_1130.wav	189824
/projects/bczs/SAPC/data/processed/train/ecfe53e2-1780-4eab-6052-08dbc2f1ba22_92_2352.wav	60480
/projects/bczs/SAPC/data/processed/train/18d960a7-be7b-455b-a19d-08dc11dcc589_1080_2921.wav	1084160
/projects/bczs/SAPC/data/processed/train/5a96c15d-bbce-492a-117a-08dba7fa5465_95_2079.wav	240278
/projects/bczs/SAPC/data/processed/train/57c429b4-a6c7-4e2a-dd1a-08db98f21470_507_1972.wav	69920
/projects/bczs/SAPC/data/processed/train/99e8c247-55af-4979-6055-08dc274aba53_1058_3241.wav	106560
/projects/bczs/SAPC/data/processed/train/b09e3d07-8df9-4958-5cae-08db25ba8c25_45_119.wav	42880
/projects/bczs/SAPC/data/processed/train/4b8aae89-754d-4c6e-f7da-08db65f35c8b_1089_1164.wav	289391
/projects/bczs/SAPC/data/processed/train/b6cd796c-433a-4387-bcd1-08db91c912c0_199_2078.wav	56960
/projects/bczs/SAPC/data/processed/train/1f028daa-142f-405c-0ede-08dc42fe0a19_29349_4894.wav	80192
/projects/bczs/SAPC/data/processed/train/ffbb560c-78e1-4dc2-aa21-08db7f28d1f2_635_1532.wav	83040
/projects/bczs/SAPC/data/processed/train/625d8b11-cce4-4876-010d-08db2c67da8b_252_136.wav	92960
/projects/bczs/SAPC/data/processed/train/4b4aeede-f4a5-49cf-808e-08dc28b09bf9_154_4145.wav	52160
/projects/bczs/SAPC/data/processed/train/db83c1ba-3ccd-4939-c583-08dc27c1bd26_538_4036.wav	70976
/projects/bczs/SAPC/data/processed/train/07b8fcab-237f-47f7-24e9-08db32506b53_1131_660.wav	174400
/projects/bczs/SAPC/data/processed/train/37502a90-ddb7-4c5f-c582-08dc27c1bd26_1101_3161.wav	619680
/projects/bczs/SAPC/data/processed/train/88219ed9-d7ba-4d3d-f94e-08dc1c2dd218_63_3048.wav	45760
/projects/bczs/SAPC/data/processed/train/9e8b3e40-dc4b-41c3-a608-08db87a61cfc_1079_1688.wav	1325120
/projects/bczs/SAPC/data/processed/train/7661028e-95ae-44cd-029a-08db8ea270da_1106_1927.wav	150240
/projects/bczs/SAPC/data/processed/train/e12d07cc-b73a-4c62-6ad8-08dbe30077ee_39_2614.wav	33600
/projects/bczs/SAPC/data/processed/train/ecbe385b-1b5c-45aa-bc3c-08db7417355e_54_1283.wav	190567
/projects/bczs/SAPC/data/processed/train/90c8f9c7-ee65-4178-c568-08dc27c1bd26_441_5085.wav	66400
/projects/bczs/SAPC/data/processed/train/d7d0ae6d-9ca1-40f9-299b-08db848a8c45_25989_1801.wav	79040
/projects/bczs/SAPC/data/processed/train/bdf351d7-2875-41fc-1c44-08db344ca254_379_319.wav	47083
/projects/bczs/SAPC/data/processed/train/70ba239b-9b51-4789-1096-08db6b8d1576_1059_1061.wav	67222
/projects/bczs/SAPC/data/processed/train/1fdc2f8c-7bcb-4063-3383-08db7f04fed4_276_2758.wav	41920
/projects/bczs/SAPC/data/processed/train/f65d47c1-0216-450c-67d2-08dbe21c871c_30216_2552.wav	119446
/projects/bczs/SAPC/data/processed/train/2272219d-dbc0-49ee-4408-08db797e52e3_1084_1813.wav	145728
/projects/bczs/SAPC/data/processed/train/4a73d637-b066-4df7-76a1-08dc54a70eeb_29963_4927.wav	41440
/projects/bczs/SAPC/data/processed/train/90231471-f333-4f3a-115e-08dba7fa5465_439_2075.wav	135360
/projects/bczs/SAPC/data/processed/train/99d161b1-b166-428b-d2c4-08db4723ec09_132_673.wav	51680
/projects/bczs/SAPC/data/processed/train/feddb247-8741-4c98-c55c-08dc27c1bd26_134_3347.wav	108480
/projects/bczs/SAPC/data/processed/train/f10f76ad-650c-4f1b-db5d-08db263bd57d_2225_1053.wav	118080
/projects/bczs/SAPC/data/processed/train/29d01a4d-950a-4c6d-6e21-08db76c46b9c_1054_1427.wav	66198
/projects/bczs/SAPC/data/processed/train/9e7aa4fd-7ec8-4ae7-c277-08db783c5d41_3932_1790.wav	75755
/projects/bczs/SAPC/data/processed/train/d0a6e016-ecc1-4c41-b5aa-08dc3f363c7d_94_4426.wav	82400
/projects/bczs/SAPC/data/processed/train/d7d0ae6d-9ca1-40f9-299b-08db848a8c45_1070_1802.wav	71840
/projects/bczs/SAPC/data/processed/train/cfafc3f7-cab9-48e2-d79c-08dc46c59895_24149_4782.wav	162454
/projects/bczs/SAPC/data/processed/train/972c6e75-1fb1-470b-a1e1-08dc11dcc589_1074_3737.wav	74720
/projects/bczs/SAPC/data/processed/train/63f2665b-ddde-420b-d1ec-08db95465630_521_2381.wav	87840
/projects/bczs/SAPC/data/processed/train/073216b5-1cd1-4127-9277-08db27473805_11167_504.wav	154456
/projects/bczs/SAPC/data/processed/train/a29710b6-4f46-49e3-116f-08dba7fa5465_1055_2005.wav	56640
/projects/bczs/SAPC/data/processed/train/1b82ca80-115a-4348-43db-08dc13e54ff5_29116_4107.wav	180160
/projects/bczs/SAPC/data/processed/train/0cc37842-3e60-493d-eab6-08db5ebeefc6_20344_1021.wav	77017
/projects/bczs/SAPC/data/processed/train/4b05eff4-b30e-40e8-30ff-08db50c8319f_11475_1080.wav	144498
/projects/bczs/SAPC/data/processed/train/957c8030-a651-45ee-c2fc-08db67ba31e5_1131_1253.wav	88640
/projects/bczs/SAPC/data/processed/train/37a9fbdc-03a6-4ebd-1f62-08db3dcbbd09_9833_604.wav	62784
/projects/bczs/SAPC/data/processed/train/6fa3f212-6a4f-4019-f06f-08db4b4fdcbb_351_1468.wav	67736
/projects/bczs/SAPC/data/processed/train/435006a9-e960-46a2-8a60-08db31656635_412_495.wav	91115
/projects/bczs/SAPC/data/processed/train/18103139-b813-48db-6ddb-08dc1b6d5dbc_29342_3888.wav	64160
/projects/bczs/SAPC/data/processed/train/7d7c9257-5e01-4b9f-a196-08dc11dcc589_727_4055.wav	64320
/projects/bczs/SAPC/data/processed/train/132876ee-6363-4789-4e12-08db39529b19_678_513.wav	52640
/projects/bczs/SAPC/data/processed/train/6a81e17f-fb8f-4289-1e2c-08dbe1ed2b7f_49_2451.wav	59416
/projects/bczs/SAPC/data/processed/train/960c7987-3bd9-4d6d-9afe-08dc13ee0eb9_232_4847.wav	60160
/projects/bczs/SAPC/data/processed/train/578895fa-55a7-4ab4-ef6a-08db7199713e_239_1309.wav	56000
/projects/bczs/SAPC/data/processed/train/88219ed9-d7ba-4d3d-f94e-08dc1c2dd218_556_3045.wav	42080
/projects/bczs/SAPC/data/processed/train/1f028daa-142f-405c-0ede-08dc42fe0a19_29339_4625.wav	69270
/projects/bczs/SAPC/data/processed/train/349041a7-7cbc-4327-f94f-08dc1c2dd218_1117_4749.wav	311360
/projects/bczs/SAPC/data/processed/train/6116e83e-8f91-4885-44aa-08dc2be1ce70_359_4047.wav	98080
/projects/bczs/SAPC/data/processed/train/006239c7-4caf-4289-a1a0-08dc11dcc589_1121_3675.wav	681760
/projects/bczs/SAPC/data/processed/train/6437b6d7-6381-4427-f1a5-08db41f4c88b_409_1180.wav	41600
/projects/bczs/SAPC/data/processed/train/960c7987-3bd9-4d6d-9afe-08dc13ee0eb9_1071_4854.wav	63520
/projects/bczs/SAPC/data/processed/train/bd9c4f59-9245-4fae-9fe6-08db25c774fb_668_466.wav	88000
/projects/bczs/SAPC/data/processed/train/06e2c7a3-71e2-483b-ac50-08dc297d5492_222_3562.wav	36160
/projects/bczs/SAPC/data/processed/train/960c7987-3bd9-4d6d-9afe-08dc13ee0eb9_258_4847.wav	106240
/projects/bczs/SAPC/data/processed/train/3f0de68f-e620-49ba-5cef-08db46a76191_514_2506.wav	67904
/projects/bczs/SAPC/data/processed/train/21d7dd89-eca0-4722-3a71-08dc183f4f57_6315_3850.wav	251520
/projects/bczs/SAPC/data/processed/train/fc3cb82b-198f-466d-19cd-08dc2c44c8f4_241_4254.wav	38720
/projects/bczs/SAPC/data/processed/train/5b52d5da-bf66-4309-a19c-08dc11dcc589_211_4487.wav	128662
/projects/bczs/SAPC/data/processed/train/c1fb56dd-977d-44a2-d2be-08db4723ec09_9348_808.wav	96320
/projects/bczs/SAPC/data/processed/train/cfafc3f7-cab9-48e2-d79c-08dc46c59895_819_4951.wav	71659
/projects/bczs/SAPC/data/processed/train/6116e83e-8f91-4885-44aa-08dc2be1ce70_46_3720.wav	159040
/projects/bczs/SAPC/data/processed/train/ad160303-51b7-4ed3-1166-08dba7fa5465_108_2024.wav	97120
/projects/bczs/SAPC/data/processed/train/e284430e-a76d-434a-e67a-08db2d6a5da8_1131_169.wav	94240
/projects/bczs/SAPC/data/processed/train/6b83360c-897c-4188-1070-08dc4d0abe5b_29380_4962.wav	144640
/projects/bczs/SAPC/data/processed/train/3f9653f8-ffc8-44f6-10e6-08db6af1ce41_1065_1857.wav	82240
/projects/bczs/SAPC/data/processed/train/81cbf5cb-457d-47f6-ab9a-08dc0d884980_447_2987.wav	77920
/projects/bczs/SAPC/data/processed/train/f6b0d559-4f91-4f93-3a9c-08dc315aff7e_82_4287.wav	83941
/projects/bczs/SAPC/data/processed/train/9fb13376-b839-4cc4-2e66-08dc27684872_27688_3345.wav	122518
/projects/bczs/SAPC/data/processed/train/ceb93c6f-0b16-45e9-8096-08dc28b09bf9_226_3944.wav	45280
/projects/bczs/SAPC/data/processed/train/590fb318-bca6-4923-89f8-08db6b5f86fb_840_1136.wav	80968
/projects/bczs/SAPC/data/processed/train/65941f0e-4793-4142-808d-08dc28b09bf9_143_4516.wav	101440
/projects/bczs/SAPC/data/processed/train/09716de8-6f65-4a68-3769-08db63d00ed9_113_1050.wav	60480
/projects/bczs/SAPC/data/processed/train/33a571de-54ef-4b4d-b2f0-08db6e8bdba4_6842_1667.wav	97120
/projects/bczs/SAPC/data/processed/train/c2b6a53e-a301-4105-072c-08db6bc3d3c4_9825_1341.wav	62720
/projects/bczs/SAPC/data/processed/train/e1445001-72f7-46eb-0f80-08db40377d80_39_615.wav	53280
/projects/bczs/SAPC/data/processed/train/62913b1c-bcc7-4adf-809c-08dc28b09bf9_49_4639.wav	69611
/projects/bczs/SAPC/data/processed/train/3f9653f8-ffc8-44f6-10e6-08db6af1ce41_249_1405.wav	106475
/projects/bczs/SAPC/data/processed/train/f60008c4-fe6e-4a38-aa58-08dbfc00603a_30230_2623.wav	274400
/projects/bczs/SAPC/data/processed/train/dd89491c-3d54-43ec-4282-08dc308d407c_39_3705.wav	52544
/projects/bczs/SAPC/data/processed/train/4b4aeede-f4a5-49cf-808e-08dc28b09bf9_9123_4144.wav	156800
/projects/bczs/SAPC/data/processed/train/f10f76ad-650c-4f1b-db5d-08db263bd57d_333_882.wav	104768
/projects/bczs/SAPC/data/processed/train/d821fb61-b626-4e18-4284-08dc1d18fde3_39_4008.wav	41120
/projects/bczs/SAPC/data/processed/train/675a063f-cb16-45ad-cc6e-08dc0a3366a4_29304_2768.wav	106720
/projects/bczs/SAPC/data/processed/train/feddb247-8741-4c98-c55c-08dc27c1bd26_81_3346.wav	62240
/projects/bczs/SAPC/data/processed/train/f60008c4-fe6e-4a38-aa58-08dbfc00603a_29120_2623.wav	125280
/projects/bczs/SAPC/data/processed/train/14d7c170-6b3a-4dbd-c576-08dc27c1bd26_799_3988.wav	141920
/projects/bczs/SAPC/data/processed/train/d52cebbf-9977-4345-71f3-08dbb37cf835_185_2377.wav	126080
/projects/bczs/SAPC/data/processed/train/2cd1ce27-91cd-4b1f-2ec3-08dc27684872_78_3460.wav	51520
/projects/bczs/SAPC/data/processed/train/82118252-9858-4410-19b9-08db2fb58edf_465_289.wav	85600
/projects/bczs/SAPC/data/processed/train/8c6b6a3c-486a-4cbc-1c48-08db344ca254_152_2346.wav	506080
/projects/bczs/SAPC/data/processed/train/d7ce7d5f-8c95-4569-cfa6-08db726500b4_1088_1806.wav	412992
/projects/bczs/SAPC/data/processed/train/34529c44-ad78-4f02-2ece-08dc27684872_233_4318.wav	66400
/projects/bczs/SAPC/data/processed/train/11e4aa43-fc83-46fb-dd25-08db782122ba_177_1786.wav	61600
/projects/bczs/SAPC/data/processed/train/d19f737f-9070-499c-5c23-08db7125e1cf_475_1346.wav	99040
/projects/bczs/SAPC/data/processed/train/71127cd8-5b78-48b5-cb3e-08db30a2c2d0_177_734.wav	183879
/projects/bczs/SAPC/data/processed/train/d19f737f-9070-499c-5c23-08db7125e1cf_25134_1344.wav	114080
/projects/bczs/SAPC/data/processed/train/65941f0e-4793-4142-808d-08dc28b09bf9_117_4508.wav	302880
/projects/bczs/SAPC/data/processed/train/f0d2679d-2929-4281-2f6c-08dbdd83a37e_329_2440.wav	90560
/projects/bczs/SAPC/data/processed/train/70ba239b-9b51-4789-1096-08db6b8d1576_1094_1102.wav	556694
/projects/bczs/SAPC/data/processed/train/1572a6b0-4b83-4ff4-c589-08dc27c1bd26_122_4944.wav	91456
/projects/bczs/SAPC/data/processed/train/305f56d6-2f54-4a1f-6957-08dbe84eccc1_311_2585.wav	91096
/projects/bczs/SAPC/data/processed/train/511ea74b-4526-4237-a1d0-08dc11dcc589_1125_2788.wav	803840
/projects/bczs/SAPC/data/processed/train/c640aa37-100e-4442-931a-08db7b2bf57b_889_1650.wav	106720
/projects/bczs/SAPC/data/processed/train/2f909f36-d59c-4ca4-5ab9-08db26ef62e1_1078_373.wav	168320
/projects/bczs/SAPC/data/processed/train/590fb318-bca6-4923-89f8-08db6b5f86fb_1131_1106.wav	126294
/projects/bczs/SAPC/data/processed/train/4c5d2214-df2a-4d7f-bb39-08dbdf14f113_68_2649.wav	44694
/projects/bczs/SAPC/data/processed/train/e92aac78-9175-48b2-33ee-08dbad6081c5_1106_2186.wav	112800
/projects/bczs/SAPC/data/processed/train/6dd5a117-86d2-4847-1f7b-08dc22d2b6d4_125_4275.wav	117696
/projects/bczs/SAPC/data/processed/train/17fc5f44-e24f-4138-db5b-08db263bd57d_60_295.wav	40000
/projects/bczs/SAPC/data/processed/train/da6dfde2-5658-4ed3-82ea-08db6cec1e82_26766_1980.wav	231062
/projects/bczs/SAPC/data/processed/train/dc159e25-3cfe-411c-dbf4-08dc00c9c16a_375_2578.wav	128640
/projects/bczs/SAPC/data/processed/train/4071d589-6395-4486-ab97-08db26923497_2225_250.wav	96800
/projects/bczs/SAPC/data/processed/train/511ea74b-4526-4237-a1d0-08dc11dcc589_8876_2784.wav	176320
/projects/bczs/SAPC/data/processed/train/6c6cbc6d-f66d-4b02-ea95-08db4e7b0019_142_1025.wav	70976
